Character,Game,Relation,Species
Bowser,Super Mario All-Stars + Super Mario World,CHARACTER_IN,Koopa
Bowser,Yoshi's Safari,CHARACTER_IN,Koopa
Bowser,Mario's Time Machine,CHARACTER_IN,Koopa
Bowser,Mario's Time Machine,CHARACTER_IN,Koopa
Bowser,Mario's Time Machine,CHARACTER_IN,Koopa
Bowser,Mario's Early Years! Fun with Numbers,CHARACTER_IN,Koopa
Bowser,Mario's Early Years! Fun with Letters,CHARACTER_IN,Koopa
Bowser,Mario's Early Years! Preschool Fun,CHARACTER_IN,Koopa
Bowser,Hotel Mario,CHARACTER_IN,Koopa
Bowser,Mario's Game Gallery,CHARACTER_IN,Koopa
Bowser,Mario Clash,CHARACTER_IN,Koopa
Bowser,Super Mario RPG: Legend of the Seven Stars,CHARACTER_IN,Koopa
Bowser,Super Mario 64,CHARACTER_IN,Koopa
Bowser,Mario Teaches Typing 2,CHARACTER_IN,Koopa
Bowser,Mario Kart 64,CHARACTER_IN,Koopa
Bowser,Mario Net Quest,CHARACTER_IN,Koopa
Bowser,Wrecking Crew '98,CHARACTER_IN,Koopa
Bowser,Mario's FUNdamentals,CHARACTER_IN,Koopa
Bowser,Mario Party,CHARACTER_IN,Koopa
Bowser,Super Mario Bros. Deluxe,CHARACTER_IN,Koopa
Bowser,Mario Golf,CHARACTER_IN,Koopa
Bowser,Mario Golf,CHARACTER_IN,Koopa
Bowser,Mario Party 2,CHARACTER_IN,Koopa
Bowser,Mario Artist: Paint Studio,CHARACTER_IN,Koopa
Bowser,Paper Mario,CHARACTER_IN,Koopa
Bowser,Mario Tennis,CHARACTER_IN,Koopa
Bowser,Mario Tennis,CHARACTER_IN,Koopa
Bowser,Mario Party 3,CHARACTER_IN,Koopa
Bowser,Mario Kart: Super Circuit,CHARACTER_IN,Koopa
Bowser,Super Mario World: Super Mario Advance 2,CHARACTER_IN,Koopa
Bowser,Super Mario Sunshine,CHARACTER_IN,Koopa
Bowser,Mario Party 4,CHARACTER_IN,Koopa
Bowser,Mario Party-e,CHARACTER_IN,Koopa
Bowser,Super Mario Fushigi no Janjan Land,CHARACTER_IN,Koopa
Bowser,Nintendo Puzzle Collection,CHARACTER_IN,Koopa
Bowser,Super Mario Advance 4: Super Mario Bros. 3,CHARACTER_IN,Koopa
Bowser,Mario Golf: Toadstool Tour,CHARACTER_IN,Koopa
Bowser,Mario Kart: Double Dash!!,CHARACTER_IN,Koopa
Bowser,Mario Party 5,CHARACTER_IN,Koopa
Bowser,Mario & Luigi: Superstar Saga,CHARACTER_IN,Koopa
Bowser,Mario Golf: Advance Tour,CHARACTER_IN,Koopa
Bowser,Paper Mario: The Thousand-Year Door,CHARACTER_IN,Koopa
Bowser,Mario Pinball Land,CHARACTER_IN,Koopa
Bowser,Super Mario Advance 4: Super Mario Bros. 3,CHARACTER_IN,Koopa
Bowser,Super Mario Fushigi no Korokoro Party,CHARACTER_IN,Koopa
Bowser,Mario Power Tennis,CHARACTER_IN,Koopa
Bowser,Mario Party 6,CHARACTER_IN,Koopa
Bowser,Super Mario 64 DS,CHARACTER_IN,Koopa
Bowser,Mario Party Advance,CHARACTER_IN,Koopa
Bowser,Dance Dance Revolution: Mario Mix,CHARACTER_IN,Koopa
Bowser,Mario Tennis: Power Tour,CHARACTER_IN,Koopa
Bowser,Super Mario Fushigi no Korokoro Party 2,CHARACTER_IN,Koopa
Bowser,Mario Kart Arcade GP,CHARACTER_IN,Koopa
Bowser,Super Princess Peach,CHARACTER_IN,Koopa
Bowser,Mario Party 7,CHARACTER_IN,Koopa
Bowser,Mario Superstar Baseball,CHARACTER_IN,Koopa
Bowser,Mario Kart DS,CHARACTER_IN,Koopa
Bowser,Super Mario Strikers,CHARACTER_IN,Koopa
Bowser,Mario & Luigi: Partners in Time,CHARACTER_IN,Koopa
Bowser,New Super Mario Bros.,CHARACTER_IN,Koopa
Bowser,Mario Hoops 3-on-3,CHARACTER_IN,Koopa
Bowser,Mario Kart Arcade GP 2,CHARACTER_IN,Koopa
Bowser,Super Paper Mario,CHARACTER_IN,Koopa
Bowser,Mario Strikers Charged,CHARACTER_IN,Koopa
Bowser,Mario Party 8,CHARACTER_IN,Koopa
Bowser,Super Mario Galaxy,CHARACTER_IN,Koopa
Bowser,Mario Party DS,CHARACTER_IN,Koopa
Bowser,Mario & Sonic at the Olympic Games,CHARACTER_IN,Koopa
Bowser,Mario & Sonic at the Olympic Games,CHARACTER_IN,Koopa
Bowser,Mario Kart Wii,CHARACTER_IN,Koopa
Bowser,Mario Super Sluggers,CHARACTER_IN,Koopa
Bowser,New Play Control! Mario Power Tennis,CHARACTER_IN,Koopa
Bowser,Mario Party Fushigi no Korokoro Catcher,CHARACTER_IN,Koopa
Bowser,Mario & Luigi: Bowser's Inside Story,CHARACTER_IN,Koopa
Bowser,Mario & Sonic at the Olympic Winter Games,CHARACTER_IN,Koopa
Bowser,New Super Mario Bros. Wii,CHARACTER_IN,Koopa
Bowser,Super Mario Galaxy 2,CHARACTER_IN,Koopa
Bowser,Super Mario All-Stars Limited Edition,CHARACTER_IN,Koopa
Bowser,Super Mario 3D Land,CHARACTER_IN,Koopa
Bowser,Mario & Sonic at the London 2012 Olympic Games,CHARACTER_IN,Koopa
Bowser,Mario Kart 7,CHARACTER_IN,Koopa
Bowser,Mario & Sonic at the London 2012 Olympic Games,CHARACTER_IN,Koopa
Bowser,Mario Party 9,CHARACTER_IN,Koopa
Bowser,Mario Tennis Open,CHARACTER_IN,Koopa
Bowser,New Super Mario Bros. 2,CHARACTER_IN,Koopa
Bowser,Paper Mario: Sticker Star,CHARACTER_IN,Koopa
Bowser,New Super Mario Bros. U,CHARACTER_IN,Koopa
Bowser,New Super Luigi U,CHARACTER_IN,Koopa
Bowser,Mario & Luigi: Dream Team,CHARACTER_IN,Koopa
Bowser,Mario Kart Arcade GP DX,CHARACTER_IN,Koopa
Bowser,New Super Mario Bros. U + New Super Luigi U,CHARACTER_IN,Koopa
Bowser,Mario & Sonic at the Sochi 2014 Olympic Winter Games,CHARACTER_IN,Koopa
Bowser,Super Mario 3D World,CHARACTER_IN,Koopa
Bowser,Mario Party: Island Tour,CHARACTER_IN,Koopa
Bowser,Yoshi's New Island,CHARACTER_IN,Koopa
Bowser,Mario Golf: World Tour,CHARACTER_IN,Koopa
Bowser,Mario Kart 8,CHARACTER_IN,Koopa
Bowser,Super Smash Bros. for Nintendo 3DS,CHARACTER_IN,Koopa
Bowser,Super Smash Bros. for Wii U,CHARACTER_IN,Koopa
Bowser,Mario Party 10,CHARACTER_IN,Koopa
Bowser,Puzzle & Dragons: Super Mario Bros. Edition,CHARACTER_IN,Koopa
Bowser,Super Mario Maker,CHARACTER_IN,Koopa
Bowser,Skylanders: SuperChargers,CHARACTER_IN,Koopa
Bowser,Mario Tennis: Ultra Smash,CHARACTER_IN,Koopa
Bowser,Mario & Luigi: Paper Jam,CHARACTER_IN,Koopa
Bowser,Mario & Sonic at the Rio 2016 Olympic Games,CHARACTER_IN,Koopa
Bowser,Minecraft: Wii U Edition,CHARACTER_IN,Koopa
Bowser,Paper Mario: Color Splash,CHARACTER_IN,Koopa
Bowser,Mario Party: Star Rush,CHARACTER_IN,Koopa
Bowser,Super Mario Maker for Nintendo 3DS,CHARACTER_IN,Koopa
Bowser,Super Mario Run,CHARACTER_IN,Koopa
Bowser,Skylanders: Imaginators,CHARACTER_IN,Koopa
Bowser,Mario Sports Superstars,CHARACTER_IN,Koopa
Bowser,Mario Kart 8 Deluxe,CHARACTER_IN,Koopa
Bowser,Minecraft: Nintendo Switch Edition,CHARACTER_IN,Koopa
Bowser,Mario + Rabbids Kingdom Battle,CHARACTER_IN,Koopa
Bowser,Mario & Luigi: Superstar Saga + Bowser's Minions,CHARACTER_IN,Koopa
Bowser,Super Mario Odyssey,CHARACTER_IN,Koopa
Bowser,Mario Party: The Top 100,CHARACTER_IN,Koopa
Bowser,Minecraft: New Nintendo 3DS Edition,CHARACTER_IN,Koopa
Bowser,Minecraft: Bedrock Edition,CHARACTER_IN,Koopa
Bowser,Mario Tennis Aces,CHARACTER_IN,Koopa
Bowser,Super Mario Party,CHARACTER_IN,Koopa
Bowser,Super Smash Bros. Ultimate,CHARACTER_IN,Koopa
Bowser,Mario & Luigi: Bowser's Inside Story + Bowser Jr.'s Journey,CHARACTER_IN,Koopa
Bowser,New Super Mario Bros. U Deluxe,CHARACTER_IN,Koopa
Bowser,Super Mario Maker 2,CHARACTER_IN,Koopa
Bowser,Dr. Mario World,CHARACTER_IN,Koopa
Bowser,Mario Kart Tour,CHARACTER_IN,Koopa
Bowser,Mario & Sonic at the Olympic Games Tokyo 2020,CHARACTER_IN,Koopa
Bowser,Paper Mario: The Origami King,CHARACTER_IN,Koopa
Bowser,Tetris 99,CHARACTER_IN,Koopa
Bowser,Super Mario 3D All-Stars,CHARACTER_IN,Koopa
Bowser,Super Mario 3D World + Bowser's Fury,CHARACTER_IN,Koopa
Bowser,Mario Golf: Super Rush,CHARACTER_IN,Koopa
Bowser,Mario + Rabbids Sparks of Hope,CHARACTER_IN,Koopa
Bowser,Super Mario Bros. Wonder,CHARACTER_IN,Koopa
Bowser,Super Mario RPG,CHARACTER_IN,Koopa
Bowser,Paper Mario: The Thousand-Year Door,CHARACTER_IN,Koopa
Bowser,Super Mario Party Jamboree,CHARACTER_IN,Koopa
Bowser,Mario & Luigi: Brothership,CHARACTER_IN,Koopa
Candy Kong,Donkey Kong Country,CHARACTER_IN,Kong
Candy Kong,Donkey Kong 64,CHARACTER_IN,Kong
Candy Kong,Picross NP Vol. 8,CHARACTER_IN,Kong
Candy Kong,Donkey Kong Country (remake),CHARACTER_IN,Kong
Candy Kong,Diddy Kong Pilot,CHARACTER_IN,Kong
Candy Kong,Donkey Kong Country (remake),CHARACTER_IN,Kong
Candy Kong,Donkey Kong Country 2 (remake),CHARACTER_IN,Kong
Candy Kong,DK: King of Swing,CHARACTER_IN,Kong
Candy Kong,Donkey Kong Country 3 (remake),CHARACTER_IN,Kong
Candy Kong,Donkey Kong Barrel Blast,CHARACTER_IN,Kong
Candy Kong,DK: Jungle Climber,CHARACTER_IN,Kong
Candy Kong,Super Smash Bros. Brawl,CHARACTER_IN,Kong
Candy Kong,Super Smash Bros. for Nintendo 3DS / Wii U,CHARACTER_IN,Kong
Candy Kong,Super Smash Bros. Ultimate,CHARACTER_IN,Kong
Cappy,Super Mario Run,CHARACTER_IN,Bonneter
Cappy,Super Mario Odyssey,CHARACTER_IN,Bonneter
Cappy,Taiko no Tatsujin Blue ver.,CHARACTER_IN,Bonneter
Cappy,Animal Crossing: Pocket Camp,CHARACTER_IN,Bonneter
Cappy,Super Smash Bros. Ultimate,CHARACTER_IN,Bonneter
Cappy,Ring Fit Adventure,CHARACTER_IN,Bonneter
Cappy,Animal Crossing: Pocket Camp Complete,CHARACTER_IN,Bonneter
Captain Syrup,Wario Land: Super Mario Land 3,CHARACTER_IN,Human
Captain Syrup,Wario Land II,CHARACTER_IN,Human
Captain Syrup,Picross NP,CHARACTER_IN,Human
Captain Syrup,Wario Land: Shake It!,CHARACTER_IN,Human
Captain Syrup,Super Smash Bros. Ultimate,CHARACTER_IN,Human
Captain Syrup,Animal Crossing: New Horizons,CHARACTER_IN,Human
Captain Toad,Super Mario Galaxy,CHARACTER_IN,Toad
Captain Toad,Super Mario Galaxy 2,CHARACTER_IN,Toad
Captain Toad,Super Mario 3D World,CHARACTER_IN,Toad
Captain Toad,Captain Toad: Treasure Tracker,CHARACTER_IN,Toad
Captain Toad,Super Smash Bros. for Wii U,CHARACTER_IN,Toad
Captain Toad,Mario & Luigi: Paper Jam,CHARACTER_IN,Toad
Captain Toad,Super Mario Maker,CHARACTER_IN,Toad
Captain Toad,Minecraft: Wii U Edition,CHARACTER_IN,Toad
Captain Toad,Minecraft: Nintendo Switch Edition,CHARACTER_IN,Toad
Captain Toad,Super Mario Odyssey,CHARACTER_IN,Toad
Captain Toad,Minecraft: New Nintendo 3DS Edition,CHARACTER_IN,Toad
Captain Toad,Minecraft: Bedrock Edition,CHARACTER_IN,Toad
Captain Toad,Captain Toad: Treasure Tracker,CHARACTER_IN,Toad
Captain Toad,Super Smash Bros. Ultimate,CHARACTER_IN,Toad
Captain Toad,Super Mario Maker 2,CHARACTER_IN,Toad
Captain Toad,Mario Kart Tour,CHARACTER_IN,Toad
Captain Toad,Super Mario 3D All-Stars,CHARACTER_IN,Toad
Captain Toad,Super Mario 3D World + Bowser's Fury,CHARACTER_IN,Toad
Captain Toad,WarioWare: Get It Together!,CHARACTER_IN,Toad
Captain Toad,Super Mario Bros. Wonder,CHARACTER_IN,Toad
Chunky Kong,Donkey Kong 64,CHARACTER_IN,Kong
Chunky Kong,Donkey Kong Country 3 (remake),CHARACTER_IN,Kong
Chunky Kong,Super Smash Bros. Brawl,CHARACTER_IN,Kong
Chunky Kong,Super Smash Bros. Ultimate,CHARACTER_IN,Kong
Cranky Kong,Donkey Kong Country,CHARACTER_IN,Kong
Cranky Kong,Donkey Kong Land,CHARACTER_IN,Kong
Cranky Kong,Donkey Kong Country 2: Diddy's Kong Quest,CHARACTER_IN,Kong
Cranky Kong,Donkey Kong Country 3: Dixie Kong's Double Trouble!,CHARACTER_IN,Kong
Cranky Kong,Donkey Kong Land III,CHARACTER_IN,Kong
Cranky Kong,Donkey Kong 64,CHARACTER_IN,Kong
Cranky Kong,Picross NP Vol.8,CHARACTER_IN,Kong
Cranky Kong,Donkey Kong Country,CHARACTER_IN,Kong
Cranky Kong,Super Smash Bros. Melee,CHARACTER_IN,Kong
Cranky Kong,Donkey Kong Country,CHARACTER_IN,Kong
Cranky Kong,Donkey Konga,CHARACTER_IN,Kong
Cranky Kong,Donkey Konga 2,CHARACTER_IN,Kong
Cranky Kong,Donkey Kong Country 2,CHARACTER_IN,Kong
Cranky Kong,DK: King of Swing,CHARACTER_IN,Kong
Cranky Kong,Donkey Konga 3 JP,CHARACTER_IN,Kong
Cranky Kong,Donkey Kong Country 3,CHARACTER_IN,Kong
Cranky Kong,Donkey Kong Barrel Blast,CHARACTER_IN,Kong
Cranky Kong,DK: Jungle Climber,CHARACTER_IN,Kong
Cranky Kong,Super Smash Bros. Brawl,CHARACTER_IN,Kong
Cranky Kong,Donkey Kong Country Returns,CHARACTER_IN,Kong
Cranky Kong,Donkey Kong Country Returns 3D,CHARACTER_IN,Kong
Cranky Kong,Donkey Kong Country: Tropical Freeze,CHARACTER_IN,Kong
Cranky Kong,Super Smash Bros. for Nintendo 3DS / Wii U,CHARACTER_IN,Kong
Cranky Kong,Donkey Kong Country: Tropical Freeze,CHARACTER_IN,Kong
Cranky Kong,Super Smash Bros. Ultimate,CHARACTER_IN,Kong
Cranky Kong,Donkey Kong Country Returns HD,CHARACTER_IN,Kong
Dino Piranha,Super Mario Galaxy,CHARACTER_IN,
Dino Piranha,Super Mario Galaxy 2,CHARACTER_IN,
Dino Piranha,Mario & Sonic at the London 2012 Olympic Games,CHARACTER_IN,
Dino Piranha,Super Smash Bros. Ultimate,CHARACTER_IN,
Dino Piranha,Super Mario 3D All-Stars,CHARACTER_IN,
Dixie Kong,Donkey Kong Country 2: Diddy's Kong Quest,CHARACTER_IN,Kong
Dixie Kong,Donkey Kong Land 2,CHARACTER_IN,Kong
Dixie Kong,Donkey Kong Country 3: Dixie Kong's Double Trouble!,CHARACTER_IN,Kong
Dixie Kong,Donkey Kong Land III,CHARACTER_IN,Kong
Dixie Kong,Super Smash Bros. Melee,CHARACTER_IN,Kong
Dixie Kong,Donkey Kong Country 2,CHARACTER_IN,Kong
Dixie Kong,Donkey Konga 2,CHARACTER_IN,Kong
Dixie Kong,DK: King of Swing,CHARACTER_IN,Kong
Dixie Kong,Donkey Konga 3 JP,CHARACTER_IN,Kong
Dixie Kong,Mario Superstar Baseball,CHARACTER_IN,Kong
Dixie Kong,Donkey Kong Country 3,CHARACTER_IN,Kong
Dixie Kong,Mario Hoops 3-on-3,CHARACTER_IN,Kong
Dixie Kong,Diddy Kong Racing DS,CHARACTER_IN,Kong
Dixie Kong,Donkey Kong Barrel Blast,CHARACTER_IN,Kong
Dixie Kong,DK: Jungle Climber,CHARACTER_IN,Kong
Dixie Kong,Super Smash Bros. Brawl,CHARACTER_IN,Kong
Dixie Kong,Mario Super Sluggers,CHARACTER_IN,Kong
Dixie Kong,Donkey Kong Country: Tropical Freeze,CHARACTER_IN,Kong
Dixie Kong,Super Smash Bros. for Nintendo 3DS / Wii U,CHARACTER_IN,Kong
Dixie Kong,Donkey Kong Country: Tropical Freeze,CHARACTER_IN,Kong
Dixie Kong,Super Smash Bros. Ultimate,CHARACTER_IN,Kong
Dixie Kong,Mario Kart Tour,CHARACTER_IN,Kong
Diddy Kong,Donkey Kong Country,CHARACTER_IN,Kong
Diddy Kong,Donkey Kong Land,CHARACTER_IN,Kong
Diddy Kong,Donkey Kong Country 2: Diddy's Kong Quest,CHARACTER_IN,Kong
Diddy Kong,Donkey Kong Land 2,CHARACTER_IN,Kong
Diddy Kong,Donkey Kong Country 3: Dixie Kong's Double Trouble!,CHARACTER_IN,Kong
Diddy Kong,Diddy Kong Racing,CHARACTER_IN,Kong
Diddy Kong,Donkey Kong 64,CHARACTER_IN,Kong
Diddy Kong,Donkey Kong Country,CHARACTER_IN,Kong
Diddy Kong,Donkey Kong Country,CHARACTER_IN,Kong
Diddy Kong,Mario Golf: Toadstool Tour,CHARACTER_IN,Kong
Diddy Kong,Mario Kart: Double Dash!!,CHARACTER_IN,Kong
Diddy Kong,Donkey Konga,CHARACTER_IN,Kong
Diddy Kong,Donkey Kong Country 2,CHARACTER_IN,Kong
Diddy Kong,Donkey Konga 2,CHARACTER_IN,Kong
Diddy Kong,Mario Power Tennis,CHARACTER_IN,Kong
Diddy Kong,DK: King of Swing,CHARACTER_IN,Kong
Diddy Kong,Yakuman DS,CHARACTER_IN,Kong
Diddy Kong,Donkey Konga 3 JP,CHARACTER_IN,Kong
Diddy Kong,Mario Superstar Baseball,CHARACTER_IN,Kong
Diddy Kong,Mario Kart Arcade GP,CHARACTER_IN,Kong
Diddy Kong,Donkey Kong Country 3,CHARACTER_IN,Kong
Diddy Kong,Mario Hoops 3-on-3,CHARACTER_IN,Kong
Diddy Kong,Diddy Kong Racing DS,CHARACTER_IN,Kong
Diddy Kong,Mario Kart Arcade GP 2,CHARACTER_IN,Kong
Diddy Kong,Mario Strikers Charged,CHARACTER_IN,Kong
Diddy Kong,Donkey Kong Barrel Blast,CHARACTER_IN,Kong
Diddy Kong,DK: Jungle Climber,CHARACTER_IN,Kong
Diddy Kong,Mario Party DS,CHARACTER_IN,Kong
Diddy Kong,Super Smash Bros. Brawl,CHARACTER_IN,Kong
Diddy Kong,Mario Kart Wii,CHARACTER_IN,Kong
Diddy Kong,Mario Super Sluggers,CHARACTER_IN,Kong
Diddy Kong,New Play Control! Mario Power Tennis,CHARACTER_IN,Kong
Diddy Kong,WarioWare: D.I.Y. Showcase,CHARACTER_IN,Kong
Diddy Kong,Donkey Kong Country Returns,CHARACTER_IN,Kong
Diddy Kong,Mario Sports Mix,CHARACTER_IN,Kong
Diddy Kong,Fortune Street,CHARACTER_IN,Kong
Diddy Kong,Mario Party 9,CHARACTER_IN,Kong
Diddy Kong,Mario Tennis Open,CHARACTER_IN,Kong
Diddy Kong,Donkey Kong Country Returns 3D,CHARACTER_IN,Kong
Diddy Kong,Donkey Kong Country: Tropical Freeze,CHARACTER_IN,Kong
Diddy Kong,Mario Golf: World Tour,CHARACTER_IN,Kong
Diddy Kong,Super Smash Bros. for Nintendo 3DS / Wii U,CHARACTER_IN,Kong
Diddy Kong,Mario Party 10,CHARACTER_IN,Kong
Diddy Kong,Super Mario Maker,CHARACTER_IN,Kong
Diddy Kong,Skylanders: SuperChargers,CHARACTER_IN,Kong
Diddy Kong,Mario & Sonic at the Rio 2016 Olympic Games,CHARACTER_IN,Kong
Diddy Kong,Minecraft: Wii U Edition,CHARACTER_IN,Kong
Diddy Kong,Mario Party: Star Rush,CHARACTER_IN,Kong
Diddy Kong,Skylanders: Imaginators,CHARACTER_IN,Kong
Diddy Kong,Mario Sports Superstars,CHARACTER_IN,Kong
Diddy Kong,Minecraft: Nintendo Switch Edition,CHARACTER_IN,Kong
Diddy Kong,Super Mario Odyssey,CHARACTER_IN,Kong
Diddy Kong,Mario Party: The Top 100,CHARACTER_IN,Kong
Diddy Kong,Donkey Kong Country: Tropical Freeze,CHARACTER_IN,Kong
Diddy Kong,Minecraft: New Nintendo 3DS Edition,CHARACTER_IN,Kong
Diddy Kong,Minecraft: Bedrock Edition,CHARACTER_IN,Kong
Diddy Kong,Mario Tennis Aces,CHARACTER_IN,Kong
Diddy Kong,Super Mario Party,CHARACTER_IN,Kong
Diddy Kong,Super Smash Bros. Ultimate,CHARACTER_IN,Kong
Diddy Kong,Mario Kart Tour,CHARACTER_IN,Kong
Diddy Kong,Dr. Mario World,CHARACTER_IN,Kong
Diddy Kong,Mario & Sonic at the Olympic Games Tokyo 2020,CHARACTER_IN,Kong
Diddy Kong,Clubhouse Games: 51 Worldwide Classics,CHARACTER_IN,Kong
Diddy Kong,WarioWare: Get It Together!,CHARACTER_IN,Kong
Diddy Kong,Mario Strikers: Battle League (version 1.2.0),CHARACTER_IN,Kong
Diddy Kong,Mario Kart 8 Deluxe (version 3.0.0),CHARACTER_IN,Kong
Diddy Kong,Super Mario Party Jamboree,CHARACTER_IN,Kong
Diddy Kong,Donkey Kong Country Returns HD,CHARACTER_IN,Kong
Donkey Kong Jr.,Donkey Kong Jr.,CHARACTER_IN,Kong
Donkey Kong Jr.,Donkey Kong Jr.,CHARACTER_IN,Kong
Donkey Kong Jr.,Donkey Kong II,CHARACTER_IN,Kong
Donkey Kong Jr.,Donkey Kong Jr.,CHARACTER_IN,Kong
Donkey Kong Jr.,Donkey Kong Jr. + Jr. Sansū Lesson,CHARACTER_IN,Kong
Donkey Kong Jr.,Donkey Kong Jr. Math,CHARACTER_IN,Kong
Donkey Kong Jr.,Punch-Out!!,CHARACTER_IN,Kong
Donkey Kong Jr.,Super Punch-Out!!,CHARACTER_IN,Kong
Donkey Kong Jr.,Donkey Kong Classics,CHARACTER_IN,Kong
Donkey Kong Jr.,Super Mario Kart,CHARACTER_IN,Kong
Donkey Kong Jr.,Super Mario All-Stars,CHARACTER_IN,Kong
Donkey Kong Jr.,Donkey Kong,CHARACTER_IN,Kong
Donkey Kong Jr.,Mario's Time Machine,CHARACTER_IN,Kong
Donkey Kong Jr.,Super Mario All-Stars + Super Mario World,CHARACTER_IN,Kong
Donkey Kong Jr.,Mario's Tennis,CHARACTER_IN,Kong
Donkey Kong Jr.,Mario Clash,CHARACTER_IN,Kong
Donkey Kong Jr.,Game & Watch Gallery,CHARACTER_IN,Kong
Donkey Kong Jr.,Game & Watch Gallery 2,CHARACTER_IN,Kong
Donkey Kong Jr.,Game & Watch Gallery 3,CHARACTER_IN,Kong
Donkey Kong Jr.,Mario Tennis,CHARACTER_IN,Kong
Donkey Kong Jr.,Mario Tennis,CHARACTER_IN,Kong
Donkey Kong Jr.,Super Smash Bros. Melee,CHARACTER_IN,Kong
Donkey Kong Jr.,Doubutsu no Mori,CHARACTER_IN,Kong
Donkey Kong Jr.,Animal Crossing,CHARACTER_IN,Kong
Donkey Kong Jr.,Game & Watch Gallery 4,CHARACTER_IN,Kong
Donkey Kong Jr.,Super Mario Advance 4: Super Mario Bros. 3,CHARACTER_IN,Kong
Donkey Kong Jr.,Mario Kart: Double Dash!!,CHARACTER_IN,Kong
Donkey Kong Jr.,"Donkey Kong, Donkey Kong Junior, Mario Bros.",CHARACTER_IN,Kong
Donkey Kong Jr.,WarioWare: Twisted!,CHARACTER_IN,Kong
Donkey Kong Jr.,Tetris DS,CHARACTER_IN,Kong
Donkey Kong Jr.,Super Smash Bros. Brawl,CHARACTER_IN,Kong
Donkey Kong Jr.,Super Mario All-Stars Limited Edition,CHARACTER_IN,Kong
Donkey Kong Jr.,NES Remix,CHARACTER_IN,Kong
Donkey Kong Jr.,NES Remix Pack,CHARACTER_IN,Kong
Donkey Kong Jr.,Ultimate NES Remix,CHARACTER_IN,Kong
Donkey Kong Jr.,Donkey Kong Country: Tropical Freeze,CHARACTER_IN,Kong
Donkey Kong Jr.,Super Mario Maker,CHARACTER_IN,Kong
Donkey Kong Jr.,Donkey Kong Country: Tropical Freeze,CHARACTER_IN,Kong
Donkey Kong Jr.,WarioWare Gold,CHARACTER_IN,Kong
Donkey Kong Jr.,Super Smash Bros. Ultimate,CHARACTER_IN,Kong
Donkey Kong Jr.,Mario Kart Tour,CHARACTER_IN,Kong
Donkey Kong Jr.,WarioWare: Move It!,CHARACTER_IN,Kong
Dr. Crygor,"WarioWare, Inc.: Mega Microgame$!",CHARACTER_IN,Human
Dr. Crygor,Wario World,CHARACTER_IN,Human
Dr. Crygor,"WarioWare, Inc.: Mega Party Game$!",CHARACTER_IN,Human
Dr. Crygor,WarioWare: Twisted!,CHARACTER_IN,Human
Dr. Crygor,WarioWare: Touched!,CHARACTER_IN,Human
Dr. Crygor,WarioWare: Smooth Moves,CHARACTER_IN,Human
Dr. Crygor,Super Smash Bros. Brawl,CHARACTER_IN,Human
Dr. Crygor,WarioWare: D.I.Y.,CHARACTER_IN,Human
Dr. Crygor,Game & Wario,CHARACTER_IN,Human
Dr. Crygor,Super Smash Bros. for Wii U,CHARACTER_IN,Human
Dr. Crygor,Nintendo Badge Arcade,CHARACTER_IN,Human
Dr. Crygor,Rhythm Heaven Megamix,CHARACTER_IN,Human
Dr. Crygor,WarioWare Gold,CHARACTER_IN,Human
Dr. Crygor,Super Smash Bros. Ultimate,CHARACTER_IN,Human
Dr. Crygor,Tetris 99,CHARACTER_IN,Human
Dr. Crygor,WarioWare: Get It Together!,CHARACTER_IN,Human
Dr. Crygor,WarioWare: Move It!,CHARACTER_IN,Human
Dr. Eggman,Mario & Sonic at the Olympic Games,CHARACTER_IN,Human
Dr. Eggman,Mario & Sonic at the Olympic Winter Games,CHARACTER_IN,Human
Dr. Eggman,Super Smash Bros. for Nintendo 3DS / Wii U,CHARACTER_IN,Human
Dr. Eggman,Super Smash Bros. Ultimate,CHARACTER_IN,Human
Dr. Mario,Dr. Mario,CHARACTER_IN,Human
Dr. Mario,The Doctor Is In... Over His Head,CHARACTER_IN,Human
Dr. Mario,Süße Weihnachten,CHARACTER_IN,Human
Dr. Mario,Super Mario-Kun,CHARACTER_IN,Human
Dr. Mario,Super Mario Bros. & Friends: When I Grow Up,CHARACTER_IN,Human
Dr. Mario,Dr. Mario,CHARACTER_IN,Human
Dr. Mario,Tetris & Dr. Mario,CHARACTER_IN,Human
Dr. Mario,Dr. Mario BS Version,CHARACTER_IN,Human
Dr. Mario,Dr. Mario 64,CHARACTER_IN,Human
Dr. Mario,Super Smash Bros. Melee,CHARACTER_IN,Human
Dr. Mario,"WarioWare, Inc.: Mega Microgame$!",CHARACTER_IN,Human
Dr. Mario,"WarioWare, Inc.: Mega Party Game$!",CHARACTER_IN,Human
Dr. Mario,Classic NES Series: Dr. Mario,CHARACTER_IN,Human
Dr. Mario,Dr. Mario & Puzzle League,CHARACTER_IN,Human
Dr. Mario,Super Smash Bros. Brawl,CHARACTER_IN,Human
Dr. Mario,Dr. Mario Online Rx,CHARACTER_IN,Human
Dr. Mario,Dr. Mario Express,CHARACTER_IN,Human
Dr. Mario,Super Smash Bros. for Nintendo 3DS,CHARACTER_IN,Human
Dr. Mario,Super Smash Bros. for Wii U,CHARACTER_IN,Human
Dr. Mario,Dr. Mario: Miracle Cure,CHARACTER_IN,Human
Dr. Mario,Yoshi's Woolly World,CHARACTER_IN,Human
Dr. Mario,Super Mario Maker,CHARACTER_IN,Human
